date,hour,price
2021-12-20,0,292.41
2021-12-21,0,364.42
2021-12-22,0,330.09
2021-12-23,0,163.76
2021-12-24,0,191.23
2021-12-25,0,179.73
2021-12-26,0,112.17
2021-12-27,0,109.11
2021-12-28,0,112.06
2021-12-29,0,73.08
2021-12-30,0,65.76
2021-12-31,0,61.84
2022-01-01,0,57.08
2022-01-02,0,20.89
2022-01-03,0,110.14
2022-01-04,0,109.86
2022-01-05,0,131.92
2022-01-06,0,148.04
2022-01-07,0,170.1
2022-01-08,0,117.32
2022-01-09,0,196.23
2022-01-10,0,210.34
2022-01-11,0,196.65
2022-01-12,0,177.34
2022-01-13,0,150.09
2022-01-14,0,222.01
2022-01-15,0,225.92
2022-01-16,0,128.58
2022-01-17,0,194.39
2022-01-18,0,180.44
2022-01-19,0,121.96
2022-01-20,0,141.52
2022-01-21,0,165.01
2022-01-22,0,177.06
2022-01-23,0,185.05
2022-01-24,0,217
2022-01-25,0,218
2022-01-26,0,157.11
2022-01-27,0,163.09
2022-01-28,0,152.23
2022-01-29,0,170.04
2022-01-30,0,148.01
2022-01-31,0,175.62
2022-02-01,0,162.74
2022-02-02,0,167.1
2022-02-03,0,155.23
2022-02-04,0,127.96
2022-02-05,0,107.16
2022-02-06,0,142.27
2022-02-07,0,139.23
2022-02-08,0,144.9
2022-02-09,0,200.57
2022-02-10,0,183.59
2022-02-11,0,195.91
2022-02-12,0,131
2022-02-13,0,131.05
2022-02-14,0,144.97
2022-02-15,0,146.07
2022-02-16,0,140.04
2022-02-17,0,96.81
2022-02-18,0,77.66
2022-02-19,0,104.38
2022-02-20,0,59.63
2022-02-21,0,112.53
2022-02-22,0,108.32
2022-02-23,0,130.01
2022-02-24,0,137.01
2022-02-25,0,179.85
2022-02-26,0,195.65
2022-02-27,0,182.09
2022-02-28,0,192.66
2022-03-01,0,251.04
2022-03-02,0,331.16
2022-03-03,0,351.07
2022-03-04,0,366.34
2022-03-05,0,390.61
2022-03-06,0,377.56
2022-03-07,0,455.1
2022-03-08,0,440.18
2022-03-09,0,354.97
2022-03-10,0,190.04
2022-03-11,0,235.03
2022-03-12,0,172.42
2022-03-13,0,229.15
2022-03-14,0,248.92
2022-03-15,0,253.41
2022-03-16,0,179.69
2022-03-17,0,179.69
2022-03-18,0,204.04
2022-03-19,0,107.8
2022-03-20,0,151.79
2022-03-21,0,223
2022-03-22,0,216.31
2022-03-23,0,214.72
2022-03-24,0,262.48
2022-03-25,0,244.61
2022-03-26,0,235
2022-03-27,0,200.12
2022-03-28,0,212.81
2022-03-29,0,238.75
2022-03-30,0,215.03
2022-03-31,0,143.4
2022-04-01,0,146.32
2022-04-02,0,212.94
2022-04-03,0,160.02
2022-04-04,0,150.19
2022-04-05,0,156.01
2022-04-06,0,109.53
2022-04-07,0,56.49
2022-04-08,0,148.62
2022-04-09,0,95.75
2022-04-10,0,196.95
2022-04-11,0,199.03
2022-04-12,0,180.35
2022-04-13,0,232.45
2022-04-14,0,214.9
2022-04-15,0,191.16
2022-04-16,0,160.22
2022-04-17,0,95.9
2022-04-18,0,205
2022-04-19,0,191
2022-04-20,0,188.55
2022-04-21,0,196.38
2022-04-22,0,140.38
2022-04-23,0,108.41
2022-04-24,0,184.96
2022-04-25,0,217.93
2022-04-26,0,206.72
2022-04-27,0,214.63
2022-04-28,0,206.05
2022-04-29,0,204.78
2022-04-30,0,206
2022-05-01,0,206.46
2022-05-02,0,184.5
2022-05-03,0,206
2022-05-04,0,225.2
2022-05-05,0,220.69
2022-05-06,0,225.12
2022-05-07,0,208.1
2022-05-08,0,209.08
2022-05-09,0,216.41
2022-05-10,0,207.15
2022-05-11,0,152.7
2022-05-12,0,210
2022-05-13,0,184.38
2022-05-14,0,214.91
2022-05-15,0,180.18
2022-05-16,0,203.39
2022-05-17,0,206.47
2022-05-18,0,196.96
2022-05-19,0,211.1
2022-05-20,0,140.77
2022-05-21,0,186.58
2022-05-22,0,175.89
2022-05-23,0,113.04
2022-05-24,0,190.73
2022-05-25,0,137.64
2022-05-26,0,93.61
2022-05-27,0,37.7
2022-05-28,0,165.19
2022-05-29,0,203.9
2022-05-30,0,200.91
2022-05-31,0,220
2022-06-01,0,191
2022-06-02,0,177.61
2022-06-03,0,175.81
2022-06-04,0,166.27
2022-06-05,0,113.98
2022-06-06,0,166.3
2022-06-07,0,185.05
2022-06-08,0,189.01
2022-06-09,0,196.58
2022-06-10,0,202.54
2022-06-11,0,195
2022-06-12,0,172.71
2022-06-13,0,171.18
2022-06-14,0,197.96
2022-06-15,0,224.53
2022-06-16,0,293.81
2022-06-17,0,246.98
2022-06-18,0,207.07
2022-06-19,0,240.22
2022-06-20,0,268.88
2022-06-21,0,300
2022-06-22,0,293.94
2022-06-23,0,245.5
2022-06-24,0,271.72
2022-06-25,0,288.91
2022-06-26,0,296.74
2022-06-27,0,290.01
2022-06-28,0,302.66
2022-06-29,0,289.9
2022-06-30,0,333.07
2022-07-01,0,285.72
2022-07-02,0,270.08
2022-07-03,0,319.65
2022-07-04,0,359.96
2022-07-05,0,351.39
2022-07-06,0,280.02
2022-07-07,0,234.83
2022-07-08,0,350
2022-07-09,0,112.27
2022-07-10,0,320.08
2022-07-11,0,395.49
2022-07-12,0,416.05
2022-07-13,0,400.08
2022-07-14,0,350
2022-07-15,0,384.91
2022-07-16,0,290.06
2022-07-17,0,389.77
2022-07-18,0,402.46
2022-07-19,0,333.09
2022-07-20,0,384.82
2022-07-21,0,377.9
2022-07-22,0,401.25
2022-07-23,0,393.26
2022-07-24,0,346.4
2022-07-25,0,361.82
2022-07-26,0,415.72
2022-07-27,0,437.79
2022-07-28,0,423.06
2022-07-29,0,425
2022-07-30,0,382.79
2022-07-31,0,385.06
2022-08-01,0,440.98
2022-08-02,0,389.06
2022-08-03,0,450.3
2022-08-04,0,419.91
2022-08-05,0,361.76
2022-08-06,0,277.89
2022-08-07,0,310.08
2022-08-08,0,330.76
2022-08-09,0,297.01
2022-08-10,0,309.92
2022-08-11,0,422.1
2022-08-12,0,427.23
2022-08-13,0,416.3
2022-08-14,0,375.03
2022-08-15,0,465.26
2022-08-16,0,523.94
2022-08-17,0,523.92
2022-08-18,0,510.09
2022-08-19,0,512.09
2022-08-20,0,430.27
2022-08-21,0,504.25
2022-08-22,0,550
2022-08-23,0,581.8
2022-08-24,0,539.19
2022-08-25,0,607.15
2022-08-26,0,685.14
2022-08-27,0,585.03
2022-08-28,0,590.85
2022-08-29,0,617.49
2022-08-30,0,580.08
2022-08-31,0,508.74
2022-09-01,0,456.05
2022-09-02,0,529.94
2022-09-03,0,167.42
2022-09-04,0,287.95
2022-09-05,0,385.12
2022-09-06,0,415.26
2022-09-07,0,441.97
2022-09-08,0,300.01
2022-09-09,0,400.85
2022-09-10,0,421.45
2022-09-11,0,347.09
2022-09-12,0,345.06
2022-09-13,0,345.08
2022-09-14,0,391.63
2022-09-15,0,301.38
2022-09-16,0,285.92
2022-09-17,0,231.81
2022-09-18,0,155.23
2022-09-19,0,261.77
2022-09-20,0,310.3
2022-09-21,0,373.07
2022-09-22,0,352.56
2022-09-23,0,377.94
2022-09-24,0,268.66
2022-09-25,0,248.77
2022-09-26,0,190.95
2022-09-27,0,306.42
2022-09-28,0,351.45
2022-09-29,0,349.44
2022-09-30,0,205.09
2022-10-01,0,185.04
2022-10-02,0,54.33
2022-10-03,0,190.02
2022-10-04,0,178.74
2022-10-05,0,138.81
2022-10-06,0,195.08
2022-10-07,0,155.09
2022-10-08,0,216.13
2022-10-09,0,187.85
2022-10-10,0,191.07
2019-01-01,1,39.76
2019-01-02,1,-16.4
2019-01-03,1,45.41
2019-01-04,1,48.3
2019-01-05,1,45.46
2019-01-06,1,49.02
2019-01-07,1,48.8
2019-01-08,1,38.06
2019-01-09,1,42
2019-01-10,1,50.55
2019-01-11,1,48.43
2019-01-12,1,47.09
2019-01-13,1,43.03
2019-01-14,1,0.07
2019-01-15,1,38.61
2019-01-16,1,34.8
2019-01-17,1,31.53
2019-01-18,1,44.89
2019-01-19,1,62.41
2019-01-20,1,61.8
2019-01-21,1,53.02
2019-01-22,1,55.11
2019-01-23,1,54.43
2019-01-24,1,59.29
2019-01-25,1,60.64
2019-01-26,1,42.61
2019-01-27,1,48.08
2019-01-28,1,40.97
2019-01-29,1,49.09
2019-01-30,1,46.36
2019-01-31,1,47.22
2019-02-01,1,45.47
2019-02-02,1,47.07
2019-02-03,1,41.29
2019-02-04,1,41.37
2019-02-05,1,37.95
2019-02-06,1,41.63
2019-02-07,1,45.21
2019-02-08,1,34.23
2019-02-09,1,32.05
2019-02-10,1,35.02
2019-02-11,1,4.04
2019-02-12,1,35.15
2019-02-13,1,37.58
2019-02-14,1,39.15
2019-02-15,1,42.19
2019-02-16,1,47.4
2019-02-17,1,39.85
2019-02-18,1,38.78
2019-02-19,1,36.09
2019-02-20,1,35.51
2019-02-21,1,37.07
2019-02-22,1,40.32
2019-02-23,1,36.54
2019-02-24,1,37
2019-02-25,1,37.02
2019-02-26,1,37
2019-02-27,1,39.42
2019-02-28,1,34
2019-03-01,1,37.1
2019-03-02,1,37.1
2019-03-03,1,10.38
2019-03-04,1,12.15
2019-03-05,1,23.55
2019-03-06,1,32.73
2019-03-07,1,24.51
2019-03-08,1,25.09
2019-03-09,1,16.36
2019-03-10,1,-5.83
2019-03-11,1,20.21
2019-03-12,1,38.97
2019-03-13,1,1.83
2019-03-14,1,25.09
2019-03-15,1,14.49
2019-03-16,1,4.09
2019-03-17,1,19
2019-03-18,1,14.79
2019-03-19,1,38.49
2019-03-20,1,36.3
2019-03-21,1,34.7
2019-03-22,1,35.95
2019-03-23,1,34.94
2019-03-24,1,36.05
2019-03-25,1,24.01
2019-03-26,1,30.8
2019-03-27,1,34.81
2019-03-28,1,33.67
2019-03-29,1,34.1
2019-03-30,1,36.68
2019-03-31,1,34.01
2019-04-01,1,29.96
2019-04-02,1,27.34
2019-04-03,1,31.5
2019-04-04,1,35.15
2019-04-05,1,35.67
2019-04-06,1,39.86
2019-04-07,1,37.73
2019-04-08,1,37.7
2019-04-09,1,35.9
2019-04-10,1,37.18
2019-04-11,1,37.07
2019-04-12,1,39.01
2019-04-13,1,43.54
2019-04-14,1,37.89
2019-04-15,1,38.2
2019-04-16,1,35.86
2019-04-17,1,35.87
2019-04-18,1,37.3
2019-04-19,1,33.03
2019-04-20,1,31.57
2019-04-21,1,34.02
2019-04-22,1,19.18
2019-04-23,1,-3.89
2019-04-24,1,24.57
2019-04-25,1,27.13
2019-04-26,1,35
2019-04-27,1,30.1
2019-04-28,1,29.05
2019-04-29,1,36.22
2019-04-30,1,36.07
2019-05-01,1,35.2
2019-05-02,1,28.52
2019-05-03,1,34.9
2019-05-04,1,36.97
2019-05-05,1,32.02
2019-05-06,1,34.99
2019-05-07,1,40.98
2019-05-08,1,39.03
2019-05-09,1,32.01
2019-05-10,1,38.83
2019-05-11,1,40
2019-05-12,1,30.51
2019-05-13,1,29.74
2019-05-14,1,35.83
2019-05-15,1,35.68
2019-05-16,1,34.5
2019-05-17,1,35.18
2019-05-18,1,34.39
2019-05-19,1,36.02
2019-05-20,1,35
2019-05-21,1,34.44
2019-05-22,1,32.5
2019-05-23,1,33.32
2019-05-24,1,35.24
2019-05-25,1,37.15
2019-05-26,1,33.04
2019-05-27,1,13.72
2019-05-28,1,32.9
2019-05-29,1,33.07
2019-05-30,1,28.48
2019-05-31,1,29.49
2019-06-01,1,31.03
2019-06-02,1,28.93
2019-06-03,1,23.36
2019-06-04,1,32.99
2019-06-05,1,26.06
2019-06-06,1,26.5
2019-06-07,1,34.15
2019-06-08,1,28.76
2019-06-09,1,14.24
2019-06-10,1,28.84
2019-06-11,1,29.21
2019-06-12,1,35.65
2019-06-13,1,28.34
2019-06-14,1,29.78
2019-06-15,1,31.47
2019-06-16,1,27.52
2019-06-17,1,30.28
2019-06-18,1,32.85
2019-06-19,1,33.26
2019-06-20,1,30.23
2019-06-21,1,32.17
2019-06-22,1,31.91
2019-06-23,1,26.76
2019-06-24,1,25.68
2019-06-25,1,25.6
2019-06-26,1,33.1
2019-06-27,1,26.53
2019-06-28,1,31.1
2019-06-29,1,31.63
2019-06-30,1,26.9
2019-07-01,1,26.23
2019-07-02,1,26.97
2019-07-03,1,28.07
2019-07-04,1,28.83
2019-07-05,1,29
2019-07-06,1,34.1
2019-07-07,1,26
2019-07-08,1,30.11
2019-07-09,1,30.19
2019-07-10,1,33.54
2019-07-11,1,35.99
2019-07-12,1,37.89
2019-07-13,1,38.38
2019-07-14,1,35.04
2019-07-15,1,36.58
2019-07-16,1,36.27
2019-07-17,1,38.87
2019-07-18,1,39
2019-07-19,1,37.65
2019-07-20,1,38.08
2019-07-21,1,32.4
2019-07-22,1,35.11
2019-07-23,1,37.58
2019-07-24,1,39.65
2019-07-25,1,42.05
2019-07-26,1,37.73
2019-07-27,1,37.59
2019-07-28,1,30.02
2019-07-29,1,34.05
2019-07-30,1,37.7
2019-07-31,1,38.94
2019-08-01,1,37.07
2019-08-02,1,38.89
2019-08-03,1,36.94
2019-08-04,1,35
2019-08-05,1,36.02
2019-08-06,1,36.92
2019-08-07,1,35.99
2019-08-08,1,31.35
2019-08-09,1,34.57
2019-08-10,1,30
2019-08-11,1,18.85
2019-08-12,1,28.62
2019-08-13,1,33.36
2019-08-14,1,30.25
2019-08-15,1,27.12
2019-08-16,1,27.3
2019-08-17,1,27.78
2019-08-18,1,28.61
2019-08-19,1,27.45
2019-08-20,1,29.74
2019-08-21,1,33.11
2019-08-22,1,32.02
2019-08-23,1,30.17
2019-08-24,1,31.92
2019-08-25,1,28.65
2019-08-26,1,32.95
2019-08-27,1,35.26
2019-08-28,1,35.55
2019-08-29,1,35.64
2019-08-30,1,33.1
2019-08-31,1,32.66
2019-09-01,1,26.7
2019-09-02,1,26.97
2019-09-03,1,28.15
2019-09-04,1,29
2019-09-05,1,25.96
2019-09-06,1,25.64
2019-09-07,1,30
2019-09-08,1,32.61
2019-09-09,1,34.09
2019-09-10,1,32.45
2019-09-11,1,30.23
2019-09-12,1,27.21
2019-09-13,1,28.31
2019-09-14,1,32.5
2019-09-15,1,29.4
2019-09-16,1,32.57
2019-09-17,1,33.02
2019-09-18,1,27.16
2019-09-19,1,35.09
2019-09-20,1,36.89
2019-09-21,1,33.01
2019-09-22,1,28.14
2019-09-23,1,27.2
2019-09-24,1,35.91
2019-09-25,1,34.05
2019-09-26,1,33
2019-09-27,1,29.09
2019-09-28,1,24.73
2019-09-29,1,25.09
2019-09-30,1,28.06
2019-10-01,1,31.83
2019-10-02,1,32.26
2019-10-03,1,26.41
2019-10-04,1,35.12
2019-10-05,1,32.28
2019-10-06,1,28.94
2019-10-07,1,27.07
2019-10-08,1,27.93
2019-10-09,1,23.63
2019-10-10,1,22.75
2019-10-11,1,24.6
2019-10-12,1,25.02
2019-10-13,1,25.66
2019-10-14,1,28.02
2019-10-15,1,25.72
2019-10-16,1,33.02
2019-10-17,1,28.1
2019-10-18,1,31.05
2019-10-19,1,27.56
2019-10-20,1,26.01
2019-10-21,1,27.11
2019-10-22,1,35.88
2019-10-23,1,32.31
2019-10-24,1,31.04
2019-10-25,1,25.27
2019-10-26,1,36.04
2019-10-27,1,32.01
2019-10-28,1,27.79
2019-10-29,1,36.63
2019-10-30,1,37.02
2019-10-31,1,35.22
2019-11-01,1,33.49
2019-11-02,1,25.21
2019-11-03,1,9.24
2019-11-04,1,24.94
2019-11-05,1,25.64
2019-11-06,1,35.75
2019-11-07,1,35.95
2019-11-08,1,33.59
2019-11-09,1,39.78
2019-11-10,1,35.3
2019-11-11,1,36.53
2019-11-12,1,36.02
2019-11-13,1,35.98
2019-11-14,1,37.85
2019-11-15,1,32.68
2019-11-16,1,37.07
2019-11-17,1,32.57
2019-11-18,1,27.83
2019-11-19,1,31.51
2019-11-20,1,39.92
2019-11-21,1,37.59
2019-11-22,1,34.72
2019-11-23,1,27.53
2019-11-24,1,25.32
2019-11-25,1,36.3
2019-11-26,1,38.43
2019-11-27,1,35.32
2019-11-28,1,23.58
2019-11-29,1,27.01
2019-11-30,1,36.79
2019-12-01,1,37.07
2019-12-02,1,37.02
2019-12-03,1,37.02
2019-12-04,1,37.02
2019-12-05,1,31.91
2019-12-06,1,32.07
2019-12-07,1,31.6
2019-12-08,1,33.01
2019-12-09,1,33.01
2019-12-10,1,35.02
2019-12-11,1,35.83
2019-12-12,1,34.55
2019-12-13,1,32.06
2019-12-14,1,17.25
2019-12-15,1,31.49
2019-12-16,1,31.9
2019-12-17,1,27.92
2019-12-18,1,26.41
2019-12-19,1,26.07
2019-12-20,1,14.9
2019-12-21,1,10
2019-12-22,1,2.21
2019-12-23,1,-0.06
2019-12-24,1,20.03
2019-12-25,1,23.12
2019-12-26,1,30.02
2019-12-27,1,29.5
2019-12-28,1,28.1
2019-12-29,1,15.96
2019-12-30,1,26.08
2019-12-31,1,38.6
2020-01-01,1,31.98
2020-01-02,1,29.05
2020-01-03,1,28.07
2020-01-04,1,32.28
2020-01-05,1,29
2020-01-06,1,31.04
2020-01-07,1,39.3
2020-01-08,1,32.2
2020-01-09,1,31.04
2020-01-10,1,34
2020-01-11,1,27.19
2020-01-12,1,31
2020-01-13,1,36.91
2020-01-14,1,31
2020-01-15,1,33.71
2020-01-16,1,34.86
2020-01-17,1,30.15
2020-01-18,1,34.03
2020-01-19,1,34.01
2020-01-20,1,36.06
2020-01-21,1,37.01
2020-01-22,1,39.23
2020-01-23,1,39.2
2020-01-24,1,36.43
2020-01-25,1,33.76
2020-01-26,1,33.06
2020-01-27,1,31
2020-01-28,1,31.55
2020-01-29,1,30.76
2020-01-30,1,35.1
2020-01-31,1,35.04
2020-02-01,1,25.79
2020-02-02,1,15.55
2020-02-03,1,17.41
2020-02-04,1,25
2020-02-05,1,25.62
2020-02-06,1,32.18
2020-02-07,1,24.28
2020-02-08,1,15.05
2020-02-09,1,24.02
2020-02-10,1,9.94
2020-02-11,1,7.18
2020-02-12,1,25.91
2020-02-13,1,27.09
2020-02-14,1,27.06
2020-02-15,1,0.01
2020-02-16,1,-9.97
2020-02-17,1,21.05
2020-02-18,1,22.63
2020-02-19,1,25.01
2020-02-20,1,20.96
2020-02-21,1,24.01
2020-02-22,1,8.17
2020-02-23,1,6.99
2020-02-24,1,10.87
2020-02-25,1,25.2
2020-02-26,1,28.54
2020-02-27,1,27.05
2020-02-28,1,25.07
2020-02-29,1,20.01
2020-03-01,1,23.3
2020-03-02,1,25.04
2020-03-03,1,28.1
2020-03-04,1,29.08
2020-03-05,1,22.96
2020-03-06,1,22.96
2020-03-07,1,22.96
2020-03-08,1,25
2020-03-09,1,23.7
2020-03-10,1,24.02
2020-03-11,1,20.02
2020-03-12,1,13.51
2020-03-13,1,32.04
2020-03-14,1,10.71
2020-03-15,1,20.16
2020-03-16,1,23.49
2020-03-17,1,21.73
2020-03-18,1,24
2020-03-19,1,20
2020-03-20,1,13.97
2020-03-21,1,13.97
2020-03-22,1,13.97
2020-03-23,1,17.55
2020-03-24,1,19.21
2020-03-25,1,18.39
2020-03-26,1,19
2020-03-27,1,21.09
2020-03-28,1,11.05
2020-03-29,1,17.81
2020-03-30,1,19.69
2020-03-31,1,20.22
2020-04-01,1,22.93
2020-04-02,1,18.93
2020-04-03,1,22.99
2020-04-04,1,11.4
2020-04-05,1,4.35
2020-04-06,1,19.97
2020-04-07,1,20.53
2020-04-08,1,21.3
2020-04-09,1,25.02
2020-04-10,1,21.84
2020-04-11,1,19.01
2020-04-12,1,0.07
2020-04-13,1,4.4
2020-04-14,1,17.08
2020-04-15,1,20.61
2020-04-16,1,21.58
2020-04-17,1,20.13
2020-04-18,1,14.35
2020-04-19,1,4.38
2020-04-20,1,4.33
2020-04-21,1,4.15
2020-04-22,1,19.68
2020-04-23,1,21.63
2020-04-24,1,10.19
2020-04-25,1,19.3
2020-04-26,1,21.11
2020-04-27,1,20.27
2020-04-28,1,17.58
2020-04-29,1,15.57
2020-04-30,1,5.35
2020-05-01,1,10
2020-05-02,1,13.76
2020-05-03,1,20.46
2020-05-04,1,17.99
2020-05-05,1,20.06
2020-05-06,1,19.03
2020-05-07,1,20.44
2020-05-08,1,20.72
2020-05-09,1,19.41
2020-05-10,1,2.02
2020-05-11,1,18.93
2020-05-12,1,22.05
2020-05-13,1,17.91
2020-05-14,1,17.53
2020-05-15,1,18.14
2020-05-16,1,17.59
2020-05-17,1,15.54
2020-05-18,1,16.13
2020-05-19,1,20.89
2020-05-20,1,20
2020-05-21,1,17.03
2020-05-22,1,11.48
2020-05-23,1,-2.06
2020-05-24,1,12.03
2020-05-25,1,21.28
2020-05-26,1,21.09
2020-05-27,1,16.31
2020-05-28,1,18.88
2020-05-29,1,15.55
2020-05-30,1,11.6
2020-05-31,1,9.05
2020-06-01,1,16.33
2020-06-02,1,24
2020-06-03,1,20.98
2020-06-04,1,16.8
2020-06-05,1,2.2
2020-06-06,1,17.74
2020-06-07,1,22.7
2020-06-08,1,25.79
2020-06-09,1,24.2
2020-06-10,1,22.75
2020-06-11,1,17.96
2020-06-12,1,19.44
2020-06-13,1,18.06
2020-06-14,1,20.65
2020-06-15,1,26.59
2020-06-16,1,30.38
2020-06-17,1,25.26
2020-06-18,1,24.45
2020-06-19,1,24.73
2020-06-20,1,25.07
2020-06-21,1,21.88
2020-06-22,1,27.12
2020-06-23,1,31.37
2020-06-24,1,27.54
2020-06-25,1,28.12
2020-06-26,1,30.68
2020-06-27,1,21.03
2020-06-28,1,20.41
2020-06-29,1,22.43
2020-06-30,1,26.28
2020-07-01,1,30.91
2020-07-02,1,35
2020-07-03,1,24.3
2020-07-04,1,5.62
2020-07-05,1,11.02
2020-07-06,1,28.54
2020-07-07,1,31.05
2020-07-08,1,35.41
2020-07-09,1,34.64
2020-07-10,1,29.9
2020-07-11,1,28.82
2020-07-12,1,26.03
2020-07-13,1,29.79
2020-07-14,1,30.22
2020-07-15,1,32.5
2020-07-16,1,31.85
2020-07-17,1,30.54
2020-07-18,1,28.36
2020-07-19,1,27.57
2020-07-20,1,27.85
2020-07-21,1,28.42
2020-07-22,1,32.98
2020-07-23,1,28.6
2020-07-24,1,30.56
2020-07-25,1,21.6
2020-07-26,1,27.31
2020-07-27,1,21.01
2020-07-28,1,27.99
2020-07-29,1,31.78
2020-07-30,1,33.9
2020-07-31,1,26.44
2020-08-01,1,27.82
2020-08-02,1,26.22
2020-08-03,1,28.02
2020-08-04,1,27.05
2020-08-05,1,24.96
2020-08-06,1,31.01
2020-08-07,1,32.8
2020-08-08,1,29.16
2020-08-09,1,28.72
2020-08-10,1,33.33
2020-08-11,1,26.34
2020-08-12,1,30.04
2020-08-13,1,32.24
2020-08-14,1,33.9
2020-08-15,1,29
2020-08-16,1,28.72
2020-08-17,1,33.4
2020-08-18,1,33.91
2020-08-19,1,28.6
2020-08-20,1,28.45
2020-08-21,1,26.4
2020-08-22,1,24.41
2020-08-23,1,27.95
2020-08-24,1,37.96
2020-08-25,1,12.71
2020-08-26,1,25.96
2020-08-27,1,33.81
2020-08-28,1,33.76
2020-08-29,1,34.98
2020-08-30,1,27.92
2020-08-31,1,37.91
2020-09-01,1,38.02
2020-09-02,1,39.49
2020-09-03,1,28.95
2020-09-04,1,35.34
2020-09-05,1,31
2020-09-06,1,31.07
2020-09-07,1,29.61
2020-09-08,1,34.62
2020-09-09,1,31.2
2020-09-10,1,40
2020-09-11,1,38.39
2020-09-12,1,33.44
2020-09-13,1,34.34
2020-09-14,1,40.85
2020-09-15,1,46.3
2020-09-16,1,37.06
2020-09-17,1,35.18
2020-09-18,1,33.05
2020-09-19,1,36.82
2020-09-20,1,35.49
2020-09-21,1,42.84
2020-09-22,1,41.08
2020-09-23,1,34.09
2020-09-24,1,31.92
2020-09-25,1,30.71
2020-09-26,1,19.92
2020-09-27,1,30.82
2020-09-28,1,37.43
2020-09-29,1,42.18
2020-09-30,1,34.02
2020-10-01,1,32.9
2020-10-02,1,8.54
2020-10-03,1,17.75
2020-10-04,1,11.88
2020-10-05,1,26.17
2020-10-06,1,26.79
2020-10-07,1,27.71
2020-10-08,1,26.72
2020-10-09,1,32.28
2020-10-10,1,27.02
2020-10-11,1,29
2020-10-12,1,32.17
2020-10-13,1,31.53
2020-10-14,1,29.72
2020-10-15,1,34.61
2020-10-16,1,37.48
2020-10-17,1,33.96
2020-10-18,1,34.73
2020-10-19,1,29.04
2020-10-20,1,28.27
2020-10-21,1,8.3
2020-10-22,1,32.79
2020-10-23,1,34.6
2020-10-24,1,1.92
2020-10-25,1,20.98
2020-10-26,1,29.06
2020-10-27,1,10.76
2020-10-28,1,23.26
2020-10-29,1,15.56
2020-10-30,1,31.5
2020-10-31,1,23.21
2020-11-01,1,0.59
2020-11-02,1,24.4
2020-11-03,1,28.22
2020-11-04,1,32
2020-11-05,1,32.13
2020-11-06,1,31.72
2020-11-07,1,31.71
2020-11-08,1,32.08
2020-11-09,1,33.6
2020-11-10,1,37.9
2020-11-11,1,32.99
2020-11-12,1,31.4
2020-11-13,1,35.54
2020-11-14,1,2.59
2020-11-15,1,0.12
2020-11-16,1,32.03
2020-11-17,1,32.05
2020-11-18,1,32.05
2020-11-19,1,33.38
2020-11-20,1,33.03
2020-11-21,1,26.09
2020-11-22,1,33.56
2020-11-23,1,35.86
2020-11-24,1,35.36
2020-11-25,1,39.55
2020-11-26,1,44.81
2020-11-27,1,45.91
2020-11-28,1,38.66
2020-11-29,1,43.04
2020-11-30,1,35.73
2020-12-01,1,46.27
2020-12-02,1,42.72
2020-12-03,1,41.07
2020-12-04,1,38.61
2020-12-05,1,38.94
2020-12-06,1,33.28
2020-12-07,1,40.51
2020-12-08,1,41.27
2020-12-09,1,39.06
2020-12-10,1,36.75
2020-12-11,1,37.57
2020-12-12,1,40.6
2020-12-13,1,32.23
2020-12-14,1,36.86
2020-12-15,1,41.92
2020-12-16,1,53.55
2020-12-17,1,47.93
2020-12-18,1,37.92
2020-12-19,1,35.09
2020-12-20,1,34.8
2020-12-21,1,35.74
2020-12-22,1,34.2
2020-12-23,1,25.2
2020-12-24,1,22.82
2020-12-25,1,30.25
2020-12-26,1,0
2020-12-27,1,13.34
2020-12-28,1,39.34
2020-12-29,1,37.65
2020-12-30,1,35.79
2020-12-31,1,48.19
2021-01-01,1,42.43
2021-01-02,1,43
2021-01-03,1,29.88
2021-01-04,1,42.46
2021-01-05,1,45.02
2021-01-06,1,53.55
2021-01-07,1,49.99
2021-01-08,1,53.46
2021-01-09,1,52.62
2021-01-10,1,46.88
2021-01-11,1,42.96
2021-01-12,1,42.4
2021-01-13,1,42.4
2021-01-14,1,48.66
2021-01-15,1,56.58
2021-01-16,1,48.35
2021-01-17,1,48.22
2021-01-18,1,47.01
2021-01-19,1,47.04
2021-01-20,1,45.07
2021-01-21,1,29.94
2021-01-22,1,43.39
2021-01-23,1,40.67
2021-01-24,1,43.09
2021-01-25,1,50.15
2021-01-26,1,44.97
2021-01-27,1,44.93
2021-01-28,1,39.64
2021-01-29,1,39.67
2021-01-30,1,40.98
2021-01-31,1,40
2021-02-01,1,45.05
2021-02-02,1,31
2021-02-03,1,33.97
2021-02-04,1,44.01
2021-02-05,1,39.18
2021-02-06,1,1.98
2021-02-07,1,1.98
2021-02-08,1,47.13
2021-02-09,1,49.55
2021-02-10,1,53.13
2021-02-11,1,49.09
2021-02-12,1,47.14
2021-02-13,1,44.96
2021-02-14,1,37.16
2021-02-15,1,44.28
2021-02-16,1,41.36
2021-02-17,1,41.01
2021-02-18,1,37.02
2021-02-19,1,37.66
2021-02-20,1,16.95
2021-02-21,1,39.41
2021-02-22,1,40.13
2021-02-23,1,35.02
2021-02-24,1,35.08
2021-02-25,1,41.8
2021-02-26,1,40.49
2021-02-27,1,40.1
